Date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,WD2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,PS,QV2M,T2MDEW,T2MWET,Governorate
2021-12-07,15.92,21.43,11.94,64.79,0.0,3.3,223.7,1.9536,8.051,0.9007,3.6036,101.28,7.12,8.92,12.42,Gharbia
2021-12-08,13.78,18.48,8.68,59.52,0.17,5.75,244.4,2.0554,8.0388,0.8873,2.7665,101.56,5.83,5.89,9.83,Gharbia
2021-12-09,16.16,23.13,10.92,73.0,0.0,1.86,292.3,3.541,7.493,1.5854,3.635,102.11,7.89,10.71,13.43,Gharbia
2021-12-10,16.26,23.98,11.18,72.49,0.0,2.05,80.8,3.467,7.4693,1.511,3.7066,101.87,7.76,10.34,13.3,Gharbia
2021-12-11,17.39,24.87,11.25,65.27,0.0,1.15,239.8,3.5904,7.313,1.5398,3.6566,101.59,7.48,9.75,13.57,Gharbia
2021-12-12,17.65,23.2,13.79,87.01,0.1,1.31,335.0,2.3203,7.8799,1.026,3.2866,101.63,10.91,15.51,16.58,Gharbia
2021-12-13,17.51,23.08,14.77,82.71,0.27,1.5,323.9,2.3088,8.1869,1.0337,3.4284,101.53,10.29,14.6,16.05,Gharbia
2021-12-14,16.14,21.2,13.3,74.32,0.22,2.59,281.3,2.7535,8.0794,1.2269,3.3931,101.28,8.22,11.17,13.65,Gharbia
2021-12-15,14.34,20.44,10.67,67.26,0.34,3.18,253.4,3.5431,7.0178,1.5521,3.6365,101.52,6.44,7.48,10.91,Gharbia
2021-12-16,14.35,19.7,10.16,74.7,0.54,2.28,267.8,2.927,7.6186,1.3118,3.611,101.69,7.28,9.47,11.91,Gharbia
2021-12-17,14.23,19.22,9.92,69.89,0.45,2.57,285.9,2.7139,7.872,1.1988,3.6454,101.69,6.73,8.3,11.27,Gharbia
2021-12-18,12.5,18.58,7.64,66.14,0.96,4.22,236.1,3.4591,7.0066,1.5053,3.5532,101.48,5.7,5.82,9.16,Gharbia
2021-12-19,12.5,17.98,9.01,66.6,2.47,4.62,229.1,3.0257,7.6987,1.3354,3.3072,101.37,5.81,6.11,9.31,Gharbia
2021-12-20,11.04,15.08,7.26,77.46,3.53,4.92,245.9,3.0725,7.3802,1.3481,3.5933,101.53,6.19,7.04,9.04,Gharbia
2021-12-21,12.61,17.55,9.01,78.13,2.3,3.59,244.3,3.2292,7.4854,1.4412,3.648,102.1,6.97,8.76,10.69,Gharbia
2021-12-22,12.69,17.57,9.14,83.51,2.43,1.96,278.6,3.113,7.6121,1.3884,3.6362,102.16,7.42,9.76,11.22,Gharbia
2021-12-23,12.7,15.88,10.65,82.01,2.77,1.59,310.7,2.3686,7.9618,1.0819,3.7193,102.01,7.34,9.64,11.17,Gharbia
2021-12-24,12.46,18.45,8.59,68.78,0.02,2.68,332.4,3.1793,7.3243,1.4146,3.7747,102.08,5.85,6.31,9.38,Gharbia
2021-12-25,12.89,19.62,9.06,67.17,0.09,1.57,17.9,3.7973,6.8033,1.6639,3.8174,102.28,5.88,6.41,9.65,Gharbia
2021-12-26,13.1,19.8,8.57,76.56,0.07,2.08,32.6,3.7956,6.8923,1.6726,3.8635,102.17,6.8,8.52,10.81,Gharbia
2021-12-27,14.24,20.48,9.78,76.05,0.01,2.45,9.8,3.6523,7.1659,1.5893,3.7349,101.99,7.27,9.51,11.87,Gharbia
2021-12-28,14.42,19.28,11.67,73.42,0.18,2.18,336.6,2.9928,7.8026,1.3135,3.546,101.74,7.26,9.42,11.92,Gharbia
2021-12-29,13.51,19.27,8.79,67.62,0.1,2.05,230.7,3.2854,7.3769,1.451,3.6593,101.55,6.12,6.79,10.15,Gharbia
2021-12-30,13.56,17.6,11.27,70.13,0.88,3.63,203.7,2.4432,8.1199,1.109,3.2964,101.07,6.78,8.08,10.82,Gharbia
2021-12-31,12.82,16.96,9.6,87.4,4.32,2.88,178.1,1.0886,8.3201,0.5268,2.9791,101.02,7.96,10.71,11.76,Gharbia
2022-01-01,12.13,18.82,7.49,82.88,0.26,1.13,314.1,3.0127,7.518,1.3522,3.5736,101.32,7.08,9.0,10.57,Gharbia
2022-01-02,13.62,19.47,9.47,84.77,1.38,1.62,320.9,2.8822,7.7969,1.3018,3.5357,101.61,8.06,10.97,12.3,Gharbia
2022-01-03,14.02,21.15,9.74,80.95,0.1,1.91,318.9,3.3917,7.6058,1.5101,3.7584,101.93,7.89,10.66,12.34,Gharbia
2022-01-04,13.62,20.44,8.13,79.94,0.14,2.19,273.1,3.3389,7.3243,1.4659,3.8189,102.2,7.71,10.38,12.0,Gharbia
2022-01-05,13.99,21.04,8.19,72.82,0.02,1.22,271.4,3.7668,6.9425,1.6219,3.775,102.16,6.8,8.5,11.25,Gharbia
2022-01-06,13.96,20.68,8.41,81.19,0.0,1.06,82.6,3.5155,7.3034,1.5391,3.8966,101.87,7.89,10.64,12.3,Gharbia
2022-01-07,14.71,21.26,9.92,72.23,0.0,0.95,201.9,2.6606,7.9793,1.1527,3.8654,101.62,7.3,9.32,12.01,Gharbia
2022-01-08,13.7,21.92,8.09,65.19,0.0,1.11,161.4,3.523,7.5106,1.5276,3.8016,101.38,5.92,6.31,10.01,Gharbia
2022-01-09,11.66,17.7,6.81,61.18,0.0,4.05,222.8,3.5342,7.0884,1.5398,3.7805,101.17,5.05,4.09,7.87,Gharbia
2022-01-10,11.37,18.51,6.49,60.42,0.0,3.92,218.6,3.413,7.1549,1.4894,3.4318,101.15,4.92,3.69,7.53,Gharbia
2022-01-11,11.83,20.2,5.87,50.16,0.0,3.76,194.3,3.8738,6.7838,1.7014,3.8878,101.35,3.93,0.51,6.17,Gharbia
2022-01-12,11.77,18.93,6.11,53.85,0.0,2.73,220.1,3.0374,7.4309,1.3327,3.8729,101.45,4.48,2.07,6.92,Gharbia
2022-01-13,12.32,18.56,7.92,75.6,2.24,3.27,268.7,3.5614,7.4599,1.5898,3.8422,101.52,6.58,7.84,10.08,Gharbia
2022-01-14,12.48,16.84,9.77,69.19,0.52,3.6,284.2,2.4216,7.747,1.0697,4.0454,101.56,5.99,6.52,9.5,Gharbia
2022-01-15,12.31,17.48,9.23,68.95,1.42,3.57,275.9,2.6134,7.632,1.1462,4.0411,101.41,5.86,6.2,9.26,Gharbia
2022-01-16,12.37,17.42,9.77,76.27,6.7,3.34,301.4,2.496,7.7993,1.1201,3.9845,101.46,6.62,7.98,10.17,Gharbia
2022-01-17,10.55,16.29,6.69,65.13,0.91,2.31,38.8,3.2923,7.2991,1.4302,4.231,102.17,4.87,3.57,7.06,Gharbia
2022-01-18,10.07,16.95,4.67,57.41,0.16,2.1,251.8,4.1309,6.5971,1.7736,4.2389,102.35,4.13,1.41,5.74,Gharbia
2022-01-19,10.37,15.58,5.82,63.33,12.97,4.24,307.5,3.4894,7.3558,1.5274,4.1563,102.22,4.69,2.9,6.63,Gharbia
2022-01-20,9.49,15.6,5.04,63.41,0.06,1.48,348.3,3.8335,6.8971,1.651,4.3495,102.74,4.38,2.26,5.88,Gharbia
2022-01-21,9.76,16.62,4.8,66.71,0.05,1.19,99.1,4.2103,6.3907,1.8077,4.3598,102.57,4.72,3.28,6.52,Gharbia
2022-01-22,10.2,17.31,3.59,68.78,0.01,2.04,258.0,4.1453,6.3886,1.7551,4.1642,101.97,5.02,4.1,7.15,Gharbia
2022-01-23,8.94,13.89,6.18,80.15,2.0,3.16,256.7,2.7437,7.3454,1.2137,4.1078,101.68,5.63,5.6,7.27,Gharbia
2022-01-24,9.78,14.52,5.77,73.61,3.44,1.87,300.2,3.3569,7.057,1.459,4.2864,101.97,5.3,4.8,7.29,Gharbia
2022-01-25,8.87,16.4,2.2,70.57,0.22,2.7,245.2,4.3046,6.3463,1.8322,4.3358,101.88,4.66,2.92,5.89,Gharbia
2022-01-26,8.18,11.23,6.29,80.06,11.52,4.22,265.6,1.9682,7.2766,0.8918,4.1914,101.65,5.31,4.88,6.53,Gharbia
2022-01-27,9.99,14.19,6.5,76.49,3.18,3.64,278.6,3.2878,7.3493,1.4402,4.457,102.1,5.66,5.83,7.91,Gharbia
2022-01-28,10.72,15.24,7.92,83.58,2.99,2.07,262.4,3.4313,7.7314,1.5113,4.3793,102.27,6.47,7.81,9.27,Gharbia
2022-01-29,11.28,16.25,7.37,78.42,0.97,1.26,275.7,3.9257,7.1935,1.7273,4.4842,102.08,6.25,7.28,9.28,Gharbia
2022-01-30,11.29,18.71,6.19,67.88,0.08,2.23,228.2,3.6444,7.3896,1.5758,4.3054,101.68,5.22,4.57,7.93,Gharbia
2022-01-31,10.96,16.39,5.37,76.71,0.63,2.99,256.7,2.3789,7.8703,1.0644,3.7973,101.29,6.14,6.8,8.88,Gharbia
2022-02-01,12.92,19.5,8.35,68.07,0.05,1.83,217.8,3.9602,7.4647,1.747,4.505,101.66,5.92,6.32,9.62,Gharbia
2022-02-02,11.78,19.9,5.61,58.82,0.0,1.98,192.6,4.3068,6.8342,1.8588,4.7033,101.43,4.69,3.07,7.42,Gharbia
2022-02-03,10.61,17.95,5.24,62.11,0.1,3.84,221.0,3.9106,7.427,1.7112,4.2809,100.98,4.77,3.19,6.9,Gharbia
2022-02-04,10.61,15.55,6.55,78.1,2.25,3.98,264.6,2.9758,7.8252,1.325,4.3361,101.27,6.18,6.89,8.75,Gharbia
2022-02-05,11.72,15.99,8.84,70.88,0.23,2.84,297.4,3.3504,7.6956,1.4765,4.8252,102.13,5.83,6.26,8.99,Gharbia
2022-02-06,12.97,20.31,8.56,75.59,0.25,1.69,273.1,4.2202,7.1076,1.8377,4.7285,102.32,6.61,8.13,10.55,Gharbia
2022-02-07,13.25,21.61,7.48,76.65,0.08,1.46,274.5,4.8197,6.9814,2.1242,4.8245,102.15,6.85,8.51,10.88,Gharbia
2022-02-08,13.21,23.35,6.13,61.64,0.1,2.14,226.5,4.9531,6.7238,2.1125,4.9615,101.73,5.22,4.32,8.76,Gharbia
2022-02-09,11.94,17.11,7.58,66.68,0.13,4.49,284.5,3.8076,7.2866,1.6764,4.7774,101.53,5.56,5.37,8.66,Gharbia
2022-02-10,12.28,17.34,9.07,64.36,0.02,3.35,296.1,2.8906,7.717,1.255,4.9822,101.77,5.51,5.37,8.82,Gharbia
2022-02-11,12.61,19.4,8.24,70.31,0.0,1.76,14.6,4.1959,7.3481,1.8401,5.0825,102.22,5.99,6.69,9.65,Gharbia
2022-02-12,13.18,20.84,7.65,75.36,0.0,2.35,52.0,5.1526,6.875,2.25,5.201,102.42,6.58,8.07,10.63,Gharbia
2022-02-13,13.17,21.02,7.89,77.16,0.0,2.26,4.0,4.5619,7.5586,1.9927,5.1936,102.14,7.09,9.13,11.15,Gharbia
2022-02-14,12.93,19.98,8.08,75.58,0.0,1.92,344.3,4.4772,7.4388,1.9606,5.2006,102.07,6.59,8.04,10.49,Gharbia
2022-02-15,12.35,19.03,7.58,76.25,0.05,2.39,335.7,4.1597,7.4743,1.8067,5.083,102.13,6.52,7.89,10.12,Gharbia
2022-02-16,13.38,19.95,8.89,70.72,0.01,1.83,359.3,4.8067,7.2955,2.0726,5.0995,102.02,6.36,7.51,10.44,Gharbia
2022-02-17,12.51,17.38,8.7,82.17,0.02,1.52,43.9,2.9316,7.4729,1.3159,4.8744,101.38,7.19,9.25,10.88,Gharbia
2022-02-18,13.22,19.19,8.32,78.14,0.36,2.04,7.2,3.1754,7.9253,1.4134,4.871,101.18,7.16,9.14,11.18,Gharbia
2022-02-19,11.98,16.65,7.77,75.17,5.83,2.96,311.6,2.8522,7.6982,1.2715,4.9757,101.41,6.33,7.24,9.61,Gharbia
2022-02-20,13.83,21.48,8.33,69.5,0.0,0.89,358.1,5.1595,7.1172,2.2601,5.2126,102.23,6.53,7.77,10.8,Gharbia
2022-02-21,15.21,23.24,8.17,67.63,0.07,1.37,242.8,5.237,7.3075,2.2757,5.407,102.04,6.83,8.48,11.84,Gharbia
2022-02-22,16.79,24.59,8.83,54.92,0.0,1.62,212.7,4.8583,7.71,2.1336,5.2618,101.37,6.05,6.64,11.72,Gharbia
2022-02-23,16.82,26.16,10.31,58.26,0.05,2.19,216.0,3.9977,8.2291,1.7666,5.3556,100.97,6.29,6.94,11.88,Gharbia
2022-02-24,12.47,18.15,8.0,76.7,2.49,3.51,238.3,3.93,7.6135,1.7436,5.0242,101.07,6.65,8.0,10.24,Gharbia
2022-02-25,13.32,18.45,8.99,71.61,0.53,4.59,271.1,3.7133,8.117,1.638,5.4948,101.45,6.51,7.75,10.54,Gharbia
2022-02-26,13.07,18.83,8.58,67.91,0.0,2.18,304.4,5.0023,7.7234,2.1773,5.6112,101.97,6.01,6.68,9.88,Gharbia
2022-02-27,13.62,21.16,8.66,63.22,0.0,1.18,31.3,5.676,6.9038,2.4391,5.7026,102.13,5.66,5.82,9.72,Gharbia
2022-02-28,13.93,22.99,6.86,70.27,0.0,1.47,42.0,5.496,7.1611,2.4002,5.6203,102.01,6.31,7.36,10.64,Gharbia
2022-03-01,15.43,24.7,8.02,71.49,0.0,1.61,44.6,5.261,7.4995,2.3225,5.3794,101.82,7.15,9.12,12.28,Gharbia
2022-03-02,18.17,27.09,11.55,69.65,0.01,2.72,249.4,4.5578,8.1242,1.9939,5.467,101.07,8.34,11.29,14.73,Gharbia
2022-03-03,14.28,19.26,10.32,62.98,0.01,4.53,286.1,4.5862,7.8775,2.0023,5.6542,101.46,6.13,6.84,10.56,Gharbia
2022-03-04,14.65,21.35,10.1,62.2,0.01,1.5,311.0,4.9898,7.44,2.1643,6.0024,101.73,6.02,6.65,10.65,Gharbia
2022-03-05,15.36,23.96,7.84,63.66,0.0,2.57,86.0,5.6789,7.3766,2.477,5.7722,101.44,6.27,7.18,11.27,Gharbia
2022-03-06,17.71,27.19,11.83,62.88,0.0,3.99,256.5,5.1259,7.9044,2.184,5.5282,100.62,7.02,8.3,13.01,Gharbia
2022-03-07,15.96,23.37,10.07,72.08,0.03,1.97,3.0,4.9903,8.0434,2.1934,5.9215,101.31,7.8,10.32,13.14,Gharbia
2022-03-08,16.44,23.87,11.83,68.8,2.77,1.85,66.9,4.3178,8.0966,1.9327,5.6302,100.97,7.44,9.48,12.96,Gharbia
2022-03-09,14.56,19.76,9.91,79.34,2.39,2.3,339.9,4.9656,8.1487,2.1994,5.7101,100.85,7.96,10.6,12.58,Gharbia
2022-03-10,13.15,19.07,8.19,68.44,0.2,4.57,264.0,4.7594,7.5312,2.046,6.0713,101.12,6.21,6.87,10.02,Gharbia
2022-03-11,12.0,16.57,9.18,58.32,0.08,4.63,299.1,4.4014,7.3894,1.879,6.3113,101.74,4.85,3.47,7.74,Gharbia
2022-03-12,10.05,15.56,6.34,61.67,0.09,2.81,329.7,5.5063,7.0205,2.3626,6.3775,102.09,4.43,2.28,6.16,Gharbia
2022-03-13,8.93,13.47,4.71,67.38,2.93,2.6,334.7,4.4102,7.0591,1.9332,6.3319,102.18,4.65,2.94,5.94,Gharbia
2022-03-14,9.59,16.09,3.93,58.74,0.11,2.88,339.2,4.6567,7.614,1.9783,6.5194,102.45,4.04,1.09,5.34,Gharbia
2022-03-15,10.61,17.0,5.96,58.85,0.21,3.39,348.5,4.8557,7.2458,2.0813,6.5923,102.64,4.27,1.85,6.23,Gharbia
2022-03-16,11.38,19.39,5.1,55.93,0.0,1.92,15.6,6.2323,6.9487,2.6777,6.7318,102.57,4.23,1.74,6.56,Gharbia
2022-03-17,12.26,20.19,6.23,59.39,1.03,1.47,338.1,6.2798,6.8105,2.6854,6.348,102.35,4.9,3.65,7.96,Gharbia
2022-03-18,13.47,20.81,8.24,74.08,7.52,2.24,322.3,5.7144,7.3968,2.4974,6.2801,102.09,6.72,8.33,10.9,Gharbia
2022-03-19,12.57,18.81,8.09,63.26,0.06,3.2,9.8,5.1636,7.6714,2.2236,5.9369,102.01,5.36,4.95,8.76,Gharbia
2022-03-20,11.52,16.64,8.01,53.37,0.43,3.59,36.4,4.9202,7.7914,2.1494,5.8742,101.88,4.3,1.89,6.7,Gharbia
2022-03-21,11.3,17.22,7.19,60.83,5.97,3.04,20.5,4.0013,7.7647,1.7782,5.9882,101.6,4.8,3.42,7.36,Gharbia
2022-03-22,11.47,17.77,6.79,66.6,2.11,1.87,318.1,4.4801,7.8014,1.9339,6.6146,101.62,5.24,4.63,8.05,Gharbia
2022-03-23,11.06,17.23,5.87,70.42,1.72,3.25,259.9,6.385,7.0102,2.7427,6.8112,101.62,5.4,5.08,8.07,Gharbia
2022-03-24,11.1,16.19,6.91,75.33,3.39,3.97,270.2,4.937,7.469,2.1502,6.6725,101.65,5.93,6.44,8.77,Gharbia
2022-03-25,12.96,19.13,8.36,66.72,0.81,3.46,305.1,5.1924,7.5487,2.2534,6.6564,102.0,5.78,6.11,9.54,Gharbia
2022-03-26,14.6,23.64,8.07,66.54,0.0,2.26,313.4,6.935,6.7582,2.9491,6.9641,102.48,5.95,6.28,10.44,Gharbia
2022-03-27,14.21,23.01,7.68,68.98,0.02,2.28,337.6,6.8604,7.0234,2.9239,6.9732,102.65,6.43,7.46,10.84,Gharbia
2022-03-28,14.82,23.63,7.38,69.27,0.0,2.81,55.6,6.973,7.0654,3.0175,7.0054,102.49,6.56,8.02,11.42,Gharbia
2022-03-29,17.08,25.77,9.96,67.79,0.0,2.78,9.2,6.456,7.5317,2.7833,6.5378,101.67,7.35,9.43,13.26,Gharbia
2022-03-30,17.71,27.29,10.02,60.63,0.0,1.86,3.4,6.6019,7.819,2.8085,6.9168,101.53,6.76,7.71,12.71,Gharbia
2022-03-31,18.17,29.06,9.92,59.36,0.0,2.4,78.3,6.2729,7.5946,2.6474,6.9101,101.61,6.37,6.76,12.46,Gharbia
2022-04-01,18.99,28.11,10.6,66.97,0.0,1.43,60.2,5.2493,8.1386,2.3105,6.9269,101.38,8.58,11.6,15.3,Gharbia
2022-04-02,23.12,35.71,14.12,52.01,0.0,2.01,267.2,5.0208,8.6918,2.1874,6.5688,101.18,7.33,8.62,15.87,Gharbia
2022-04-03,20.33,29.76,13.6,60.96,0.0,2.88,43.3,5.7562,8.2634,2.5262,6.504,101.48,7.83,9.26,14.8,Gharbia
2022-04-04,20.89,32.71,12.25,59.13,0.0,3.25,69.3,6.8402,7.8542,2.9498,7.1023,101.6,7.45,9.02,14.95,Gharbia
2022-04-05,24.9,39.25,12.67,45.77,0.0,2.14,155.5,6.72,8.4396,2.8994,7.0793,101.22,6.6,7.0,15.95,Gharbia
2022-04-06,23.57,32.81,16.52,44.88,0.0,3.64,281.0,6.5508,8.7934,2.8656,6.7104,101.11,7.35,9.04,16.3,Gharbia
2022-04-07,25.19,37.36,14.22,48.39,0.0,2.43,206.8,5.8447,9.5328,2.5572,6.444,101.12,7.52,9.17,17.18,Gharbia
2022-04-08,20.13,26.7,12.88,60.83,0.0,3.9,294.5,5.6098,8.8706,2.4722,6.3034,101.21,8.38,11.4,15.77,Gharbia
2022-04-09,18.5,27.94,11.04,65.26,0.0,2.2,31.4,7.3843,7.6478,3.2266,7.6385,101.35,7.85,10.44,14.47,Gharbia
2022-04-10,19.44,29.46,12.45,64.43,0.0,2.52,36.2,6.0396,8.2032,2.6422,6.7488,101.19,7.97,10.51,14.97,Gharbia
2022-04-11,18.36,27.44,11.72,63.68,0.0,3.37,322.3,7.0272,7.847,3.0809,7.3579,101.31,7.63,9.82,14.09,Gharbia
2022-04-12,16.34,23.3,11.34,58.82,0.0,3.29,332.7,7.5182,7.4033,3.2808,7.7508,101.57,6.34,7.39,11.86,Gharbia
2022-04-13,16.87,24.98,10.82,59.96,0.0,2.72,18.6,7.4827,7.379,3.2568,7.6567,101.44,6.55,7.82,12.34,Gharbia
2022-04-14,17.33,25.58,10.78,56.81,0.0,3.22,44.1,7.6517,7.2809,3.3211,7.7698,101.49,6.27,7.14,12.24,Gharbia
2022-04-15,18.59,27.73,10.83,56.68,0.0,3.07,44.9,6.9002,7.7489,3.017,7.6478,101.37,6.58,7.68,13.14,Gharbia
2022-04-16,21.68,31.62,14.31,54.66,0.0,3.46,70.5,6.7056,8.4283,2.9544,7.0205,101.11,7.25,8.36,15.02,Gharbia
2022-04-17,27.8,41.6,15.94,37.6,0.0,3.71,168.0,6.3466,9.5782,2.7814,6.8405,100.44,6.41,6.48,17.14,Gharbia
2022-04-18,21.63,25.83,16.63,53.55,0.0,2.93,324.5,3.029,9.5971,1.3822,4.9601,100.71,8.32,11.21,16.42,Gharbia
2022-04-19,19.85,28.16,13.5,59.13,0.0,3.17,320.1,7.2845,8.1727,3.2076,7.4136,101.3,7.59,9.76,14.81,Gharbia
2022-04-20,17.96,26.13,11.6,63.83,0.0,2.45,347.4,7.3589,8.0074,3.2148,7.8842,101.67,7.34,9.46,13.71,Gharbia
2022-04-21,18.77,27.33,12.2,60.34,0.0,2.97,38.3,7.8528,7.6351,3.4385,8.0784,101.54,7.26,9.25,14.01,Gharbia
2022-04-22,19.12,27.82,13.33,63.17,0.0,3.06,33.4,5.6522,8.009,2.4864,7.6606,101.2,7.97,10.61,14.86,Gharbia
2022-04-23,20.31,30.65,12.35,60.67,0.0,2.94,355.1,7.1815,8.1242,3.1548,7.661,100.83,7.78,9.8,15.05,Gharbia
2022-04-24,22.16,33.7,12.03,56.6,0.0,3.01,341.0,6.901,8.3225,2.9789,7.1976,100.72,7.48,8.33,15.24,Gharbia
2022-04-25,23.71,34.67,16.52,63.26,0.0,2.51,8.7,5.1679,9.528,2.285,6.1303,100.87,10.31,14.42,19.06,Gharbia
2022-04-26,22.56,33.57,14.43,55.11,0.0,2.6,10.6,6.3211,8.6921,2.8013,7.4839,101.08,7.67,9.29,15.93,Gharbia
2022-04-27,22.16,33.12,13.25,52.89,0.0,2.5,19.9,7.7242,7.9162,3.3581,7.9308,101.1,7.03,7.9,15.03,Gharbia
2022-04-28,21.76,32.18,13.49,51.6,0.0,2.33,23.2,7.9466,7.7854,3.4562,8.047,101.02,6.8,7.62,14.69,Gharbia
2022-04-29,24.44,36.79,12.91,41.24,0.0,2.82,94.4,5.881,9.2035,2.5742,7.2694,100.69,5.88,4.95,14.69,Gharbia
2022-04-30,23.2,31.97,16.8,48.25,0.0,4.57,296.0,7.1414,8.4946,3.1015,7.6226,100.75,7.82,9.8,16.5,Gharbia
2022-05-01,22.69,32.04,15.37,59.03,0.0,3.29,306.6,7.5847,8.2502,3.335,7.6344,101.21,8.65,11.44,17.07,Gharbia
2022-05-02,22.83,30.15,15.65,52.17,0.0,2.51,109.9,3.8066,9.1476,1.7544,6.9586,100.92,7.66,9.04,15.94,Gharbia
2022-05-03,23.74,33.27,16.48,53.63,0.0,4.67,274.7,6.5196,8.9362,2.8092,6.571,100.6,8.73,11.7,17.72,Gharbia
2022-05-04,21.12,27.67,15.53,60.77,0.0,4.45,308.3,7.0841,8.5586,3.1394,7.854,101.36,8.82,11.97,16.55,Gharbia
2022-05-05,19.79,26.96,14.3,59.25,0.0,4.57,304.4,7.2096,8.1552,3.1896,7.9495,101.57,7.75,10.18,14.99,Gharbia
2022-05-06,20.91,29.13,13.6,51.12,0.0,3.19,334.9,8.136,7.6591,3.5462,8.1629,101.41,6.76,7.91,14.41,Gharbia
2022-05-07,21.9,30.59,13.74,47.46,0.0,1.61,11.4,7.7662,8.0873,3.4301,7.9874,101.37,6.47,7.01,14.46,Gharbia
2022-05-08,25.16,34.87,16.54,35.18,0.0,2.93,84.0,7.2374,8.5073,3.2203,7.7347,101.33,5.64,4.8,14.98,Gharbia
2022-05-09,25.79,37.53,17.05,43.51,0.0,3.46,56.0,7.7482,8.4312,3.3744,7.8835,101.06,7.14,8.26,17.02,Gharbia
2022-05-10,23.96,33.27,15.86,53.04,0.0,2.53,28.7,8.0894,8.1974,3.5822,8.1415,101.4,8.37,10.81,17.39,Gharbia
2022-05-11,22.88,31.05,15.94,54.21,0.0,2.48,328.1,6.5333,8.6189,2.9182,7.8509,101.61,8.23,10.94,16.91,Gharbia
2022-05-12,22.06,29.94,14.96,55.31,0.0,2.76,24.9,7.4314,8.5387,3.3478,7.6267,101.8,8.02,10.57,16.32,Gharbia
2022-05-13,23.9,33.42,16.56,50.98,0.0,3.37,56.3,6.3221,9.2782,2.874,7.3416,101.56,7.99,10.2,17.05,Gharbia
2022-05-14,24.42,32.17,18.15,53.71,0.0,4.32,4.4,4.2996,9.6682,1.9742,6.9754,101.3,8.88,11.88,18.15,Gharbia
2022-05-15,22.84,30.67,16.23,56.11,0.0,3.78,328.0,8.1655,8.173,3.595,8.1888,101.6,8.58,11.63,17.24,Gharbia
2022-05-16,21.45,27.82,16.18,62.18,0.0,2.38,338.1,5.6328,8.6575,2.5337,7.9841,101.76,8.9,12.11,16.78,Gharbia
2022-05-17,24.48,34.67,14.56,51.14,0.0,2.63,355.6,8.1497,8.3659,3.5801,8.2838,101.47,8.03,9.97,17.22,Gharbia
2022-05-18,25.51,35.69,16.47,50.71,0.0,2.43,11.6,8.3558,8.2495,3.683,8.3714,101.3,8.43,11.02,18.27,Gharbia
2022-05-19,27.03,37.69,16.27,43.89,0.0,2.59,45.0,8.19,8.4614,3.6202,8.2063,101.25,7.79,9.94,18.48,Gharbia
2022-05-20,28.44,40.28,18.13,40.85,0.0,2.36,45.9,8.1161,8.7062,3.5683,8.1514,101.06,7.76,9.26,18.85,Gharbia
2022-05-21,25.17,33.81,18.08,56.75,0.0,4.3,304.0,6.9334,9.0814,3.1046,7.7976,101.16,10.33,14.37,19.77,Gharbia
2022-05-22,23.24,30.66,16.59,48.0,0.0,4.97,277.7,8.0556,8.213,3.5534,8.2694,101.1,7.71,10.05,16.65,Gharbia
2022-05-23,25.24,35.54,16.16,52.7,0.0,4.05,288.1,8.1602,8.2325,3.5786,8.184,101.04,8.61,11.23,18.24,Gharbia
2022-05-24,26.14,36.8,16.85,54.11,0.0,2.95,317.8,8.0866,8.5111,3.5798,8.1118,101.12,9.29,12.32,19.23,Gharbia
2022-05-25,26.3,37.13,17.76,54.06,0.0,2.45,359.2,8.1566,8.5577,3.6031,8.2949,101.38,9.48,12.62,19.46,Gharbia
2022-05-26,26.76,36.12,17.61,53.54,0.0,3.36,16.5,8.0676,8.5625,3.5522,8.0741,101.42,9.67,13.0,19.88,Gharbia
2022-05-27,28.06,37.74,18.99,53.3,0.0,3.08,3.8,8.0546,8.8217,3.5849,8.1065,101.13,10.42,13.99,21.03,Gharbia
2022-05-28,29.29,39.78,19.61,48.15,0.0,2.48,5.8,7.9704,8.8913,3.5196,8.1151,100.92,9.58,11.98,20.64,Gharbia
2022-05-29,30.0,40.61,20.35,44.26,0.0,1.96,23.5,8.1809,8.9095,3.5954,8.335,101.01,8.98,11.29,20.65,Gharbia
2022-05-30,30.81,43.29,19.48,38.49,0.0,2.48,41.8,8.2116,8.981,3.6317,8.3604,101.02,7.95,9.47,20.14,Gharbia
2022-05-31,27.87,36.77,20.9,51.88,0.0,3.54,337.9,8.1113,8.911,3.6211,8.1941,101.12,10.33,13.88,20.88,Gharbia
2022-06-01,26.35,34.85,18.83,54.86,0.0,2.78,313.0,8.159,8.7437,3.643,8.3086,100.92,10.4,14.42,20.39,Gharbia
2022-06-02,26.91,36.42,19.22,55.86,0.0,2.92,304.2,7.8067,8.9923,3.4769,8.1583,100.74,10.7,14.58,20.74,Gharbia
2022-06-03,27.76,37.45,18.83,54.67,0.0,2.64,312.7,8.1566,8.969,3.6425,8.2615,100.9,10.88,15.09,21.42,Gharbia
2022-06-04,28.83,38.28,20.51,49.23,0.0,2.42,359.8,8.1058,9.173,3.6156,8.2426,100.96,10.26,14.0,21.42,Gharbia
2022-06-05,30.09,40.39,21.64,47.05,0.0,2.37,324.4,7.6214,9.4656,3.4051,7.8965,100.84,10.55,14.47,22.28,Gharbia
